IdNotaFiscal: 2, TESTE-P2            TESTE-P3            TESTE-P4            ,TESTE-P2            , TESTE-P3            , TESTE-P4            
IdNotaFiscal: 24, 50301054550101973484465103,503010545, 501019734, 84465103
IdNotaFiscal: 24, 5030105455010197341030102,503010545, 501019734, 1030102
IdNotaFiscal: 24, 5030105458451764384542815,503010545, 84517643, 84542815
IdNotaFiscal: 24, 5030105458451764384486082,503010545, 84517643, 84486082
IdNotaFiscal: 24, 50301054584517643100016/1            ,503010545, 84517643, 100016/1            
IdNotaFiscal: 24, 5030105458451764384465103,503010545, 84517643, 84465103
IdNotaFiscal: 24, 503010545845176431030102,503010545, 84517643, 1030102
IdNotaFiscal: 24, 5030105458454281584486082,503010545, 84542815, 84486082
IdNotaFiscal: 24, 50301054584542815100016/1            ,503010545, 84542815, 100016/1            
IdNotaFiscal: 24, 5030105458454281584465103,503010545, 84542815, 84465103
IdNotaFiscal: 24, 503010545845428151030102,503010545, 84542815, 1030102
IdNotaFiscal: 24, 50301054584486082100016/1            ,503010545, 84486082, 100016/1            
IdNotaFiscal: 24, 5030105458448608284465103,503010545, 84486082, 84465103
IdNotaFiscal: 24, 503010545844860821030102,503010545, 84486082, 1030102
IdNotaFiscal: 24, 503010545100016/1            84465103,503010545, 100016/1            , 84465103
IdNotaFiscal: 24, 503010545100016/1            1030102,503010545, 100016/1            , 1030102
IdNotaFiscal: 24, 503010545844651031030102,503010545, 84465103, 1030102
IdNotaFiscal: 24, 5010197348451764384542815,501019734, 84517643, 84542815
IdNotaFiscal: 24, 5010197348451764384486082,501019734, 84517643, 84486082
IdNotaFiscal: 24, 50101973484517643100016/1            ,501019734, 84517643, 100016/1            
IdNotaFiscal: 24, 5010197348451764384465103,501019734, 84517643, 84465103
IdNotaFiscal: 24, 501019734845176431030102,501019734, 84517643, 1030102
IdNotaFiscal: 24, 5010197348454281584486082,501019734, 84542815, 84486082
IdNotaFiscal: 24, 50101973484542815100016/1            ,501019734, 84542815, 100016/1            
IdNotaFiscal: 24, 5010197348454281584465103,501019734, 84542815, 84465103
IdNotaFiscal: 24, 501019734845428151030102,501019734, 84542815, 1030102
IdNotaFiscal: 24, 50101973484486082100016/1            ,501019734, 84486082, 100016/1            
IdNotaFiscal: 24, 5010197348448608284465103,501019734, 84486082, 84465103
IdNotaFiscal: 24, 501019734844860821030102,501019734, 84486082, 1030102
IdNotaFiscal: 24, 501019734100016/1            84465103,501019734, 100016/1            , 84465103
IdNotaFiscal: 24, 501019734100016/1            1030102,501019734, 100016/1            , 1030102
IdNotaFiscal: 24, 501019734844651031030102,501019734, 84465103, 1030102
IdNotaFiscal: 24, 845176438454281584486082,84517643, 84542815, 84486082
IdNotaFiscal: 24, 8451764384542815100016/1            ,84517643, 84542815, 100016/1            
IdNotaFiscal: 24, 845176438454281584465103,84517643, 84542815, 84465103
IdNotaFiscal: 24, 84517643845428151030102,84517643, 84542815, 1030102
IdNotaFiscal: 24, 8451764384486082100016/1            ,84517643, 84486082, 100016/1            
IdNotaFiscal: 24, 845176438448608284465103,84517643, 84486082, 84465103
IdNotaFiscal: 24, 84517643844860821030102,84517643, 84486082, 1030102
IdNotaFiscal: 24, 84517643100016/1            84465103,84517643, 100016/1            , 84465103
IdNotaFiscal: 24, 84517643100016/1            1030102,84517643, 100016/1            , 1030102
IdNotaFiscal: 24, 84517643844651031030102,84517643, 84465103, 1030102
IdNotaFiscal: 24, 8454281584486082100016/1            ,84542815, 84486082, 100016/1            
IdNotaFiscal: 24, 845428158448608284465103,84542815, 84486082, 84465103
IdNotaFiscal: 24, 84542815844860821030102,84542815, 84486082, 1030102
IdNotaFiscal: 24, 84542815100016/1            84465103,84542815, 100016/1            , 84465103
IdNotaFiscal: 24, 84542815100016/1            1030102,84542815, 100016/1            , 1030102
IdNotaFiscal: 24, 84542815844651031030102,84542815, 84465103, 1030102
IdNotaFiscal: 24, 84486082100016/1            84465103,84486082, 100016/1            , 84465103
IdNotaFiscal: 24, 84486082100016/1            1030102,84486082, 100016/1            , 1030102
IdNotaFiscal: 24, 84486082844651031030102,84486082, 84465103, 1030102
IdNotaFiscal: 24, 100016/1            844651031030102,100016/1            , 84465103, 1030102
IdNotaFiscal: 25, 516057566002624WL57037             ,5160575, 66002624, WL57037             
IdNotaFiscal: 25, 516057566002624500058314,5160575, 66002624, 500058314
IdNotaFiscal: 25, 51605756600262484995653,5160575, 66002624, 84995653
IdNotaFiscal: 25, 516057566002624450679,5160575, 66002624, 450679
IdNotaFiscal: 25, 516057566002624MULTIG              ,5160575, 66002624, MULTIG              
IdNotaFiscal: 25, 516057566002624210033,5160575, 66002624, 210033
IdNotaFiscal: 25, 516057566002624210055,5160575, 66002624, 210055
IdNotaFiscal: 25, 516057566002624107169,5160575, 66002624, 107169
IdNotaFiscal: 25, 516057566002624107,5160575, 66002624, 107
IdNotaFiscal: 25, 51605756600262487590392,5160575, 66002624, 87590392
IdNotaFiscal: 25, 516057566002624758632,5160575, 66002624, 758632
IdNotaFiscal: 25, 5160575WL57037             500058314,5160575, WL57037             , 500058314
IdNotaFiscal: 25, 5160575WL57037             84995653,5160575, WL57037             , 84995653
IdNotaFiscal: 25, 5160575WL57037             450679,5160575, WL57037             , 450679
IdNotaFiscal: 25, 5160575WL57037             MULTIG              ,5160575, WL57037             , MULTIG              
IdNotaFiscal: 25, 5160575WL57037             210033,5160575, WL57037             , 210033
IdNotaFiscal: 25, 5160575WL57037             210055,5160575, WL57037             , 210055
IdNotaFiscal: 25, 5160575WL57037             107169,5160575, WL57037             , 107169
IdNotaFiscal: 25, 5160575WL57037             107,5160575, WL57037             , 107
IdNotaFiscal: 25, 5160575WL57037             87590392,5160575, WL57037             , 87590392
IdNotaFiscal: 25, 5160575WL57037             758632,5160575, WL57037             , 758632
IdNotaFiscal: 25, 516057550005831484995653,5160575, 500058314, 84995653
IdNotaFiscal: 25, 5160575500058314450679,5160575, 500058314, 450679
IdNotaFiscal: 25, 5160575500058314MULTIG              ,5160575, 500058314, MULTIG              
IdNotaFiscal: 25, 5160575500058314210033,5160575, 500058314, 210033
IdNotaFiscal: 25, 5160575500058314210055,5160575, 500058314, 210055
IdNotaFiscal: 25, 5160575500058314107169,5160575, 500058314, 107169
IdNotaFiscal: 25, 5160575500058314107,5160575, 500058314, 107
IdNotaFiscal: 25, 516057550005831487590392,5160575, 500058314, 87590392
IdNotaFiscal: 25, 5160575500058314758632,5160575, 500058314, 758632
IdNotaFiscal: 25, 516057584995653450679,5160575, 84995653, 450679
IdNotaFiscal: 25, 516057584995653MULTIG              ,5160575, 84995653, MULTIG              
IdNotaFiscal: 25, 516057584995653210033,5160575, 84995653, 210033
IdNotaFiscal: 25, 516057584995653210055,5160575, 84995653, 210055
IdNotaFiscal: 25, 516057584995653107169,5160575, 84995653, 107169
IdNotaFiscal: 25, 516057584995653107,5160575, 84995653, 107
IdNotaFiscal: 25, 51605758499565387590392,5160575, 84995653, 87590392
IdNotaFiscal: 25, 516057584995653758632,5160575, 84995653, 758632
IdNotaFiscal: 25, 5160575450679MULTIG              ,5160575, 450679, MULTIG              
IdNotaFiscal: 25, 5160575450679210033,5160575, 450679, 210033
IdNotaFiscal: 25, 5160575450679210055,5160575, 450679, 210055
IdNotaFiscal: 25, 5160575450679107169,5160575, 450679, 107169
IdNotaFiscal: 25, 5160575450679107,5160575, 450679, 107
IdNotaFiscal: 25, 516057545067987590392,5160575, 450679, 87590392
IdNotaFiscal: 25, 5160575450679758632,5160575, 450679, 758632
IdNotaFiscal: 25, 5160575MULTIG              210033,5160575, MULTIG              , 210033
IdNotaFiscal: 25, 5160575MULTIG              210055,5160575, MULTIG              , 210055
IdNotaFiscal: 25, 5160575MULTIG              107169,5160575, MULTIG              , 107169
IdNotaFiscal: 25, 5160575MULTIG              107,5160575, MULTIG              , 107
IdNotaFiscal: 25, 5160575MULTIG              87590392,5160575, MULTIG              , 87590392
IdNotaFiscal: 25, 5160575MULTIG              758632,5160575, MULTIG              , 758632
IdNotaFiscal: 25, 5160575210033210055,5160575, 210033, 210055
IdNotaFiscal: 25, 5160575210033107169,5160575, 210033, 107169
IdNotaFiscal: 25, 5160575210033107,5160575, 210033, 107
IdNotaFiscal: 25, 516057521003387590392,5160575, 210033, 87590392
IdNotaFiscal: 25, 5160575210033758632,5160575, 210033, 758632
IdNotaFiscal: 25, 5160575210055107169,5160575, 210055, 107169
IdNotaFiscal: 25, 5160575210055107,5160575, 210055, 107
IdNotaFiscal: 25, 516057521005587590392,5160575, 210055, 87590392
IdNotaFiscal: 25, 5160575210055758632,5160575, 210055, 758632
IdNotaFiscal: 25, 5160575107169107,5160575, 107169, 107
IdNotaFiscal: 25, 516057510716987590392,5160575, 107169, 87590392
IdNotaFiscal: 25, 5160575107169758632,5160575, 107169, 758632
IdNotaFiscal: 25, 516057510787590392,5160575, 107, 87590392
IdNotaFiscal: 25, 5160575107758632,5160575, 107, 758632
IdNotaFiscal: 25, 516057587590392758632,5160575, 87590392, 758632
IdNotaFiscal: 25, 66002624WL57037             500058314,66002624, WL57037             , 500058314
IdNotaFiscal: 25, 66002624WL57037             84995653,66002624, WL57037             , 84995653
IdNotaFiscal: 25, 66002624WL57037             450679,66002624, WL57037             , 450679
IdNotaFiscal: 25, 66002624WL57037             MULTIG              ,66002624, WL57037             , MULTIG              
IdNotaFiscal: 25, 66002624WL57037             210033,66002624, WL57037             , 210033
IdNotaFiscal: 25, 66002624WL57037             210055,66002624, WL57037             , 210055
IdNotaFiscal: 25, 66002624WL57037             107169,66002624, WL57037             , 107169
IdNotaFiscal: 25, 66002624WL57037             107,66002624, WL57037             , 107
IdNotaFiscal: 25, 66002624WL57037             87590392,66002624, WL57037             , 87590392
IdNotaFiscal: 25, 66002624WL57037             758632,66002624, WL57037             , 758632
IdNotaFiscal: 25, 6600262450005831484995653,66002624, 500058314, 84995653
IdNotaFiscal: 25, 66002624500058314450679,66002624, 500058314, 450679
IdNotaFiscal: 25, 66002624500058314MULTIG              ,66002624, 500058314, MULTIG              
IdNotaFiscal: 25, 66002624500058314210033,66002624, 500058314, 210033
IdNotaFiscal: 25, 66002624500058314210055,66002624, 500058314, 210055
IdNotaFiscal: 25, 66002624500058314107169,66002624, 500058314, 107169
IdNotaFiscal: 25, 66002624500058314107,66002624, 500058314, 107
IdNotaFiscal: 25, 6600262450005831487590392,66002624, 500058314, 87590392
IdNotaFiscal: 25, 66002624500058314758632,66002624, 500058314, 758632
IdNotaFiscal: 25, 6600262484995653450679,66002624, 84995653, 450679
IdNotaFiscal: 25, 6600262484995653MULTIG              ,66002624, 84995653, MULTIG              
IdNotaFiscal: 25, 6600262484995653210033,66002624, 84995653, 210033
IdNotaFiscal: 25, 6600262484995653210055,66002624, 84995653, 210055
IdNotaFiscal: 25, 6600262484995653107169,66002624, 84995653, 107169
IdNotaFiscal: 25, 6600262484995653107,66002624, 84995653, 107
IdNotaFiscal: 25, 660026248499565387590392,66002624, 84995653, 87590392
IdNotaFiscal: 25, 6600262484995653758632,66002624, 84995653, 758632
IdNotaFiscal: 25, 66002624450679MULTIG              ,66002624, 450679, MULTIG              
IdNotaFiscal: 25, 66002624450679210033,66002624, 450679, 210033
IdNotaFiscal: 25, 66002624450679210055,66002624, 450679, 210055
IdNotaFiscal: 25, 66002624450679107169,66002624, 450679, 107169
IdNotaFiscal: 25, 66002624450679107,66002624, 450679, 107
IdNotaFiscal: 25, 6600262445067987590392,66002624, 450679, 87590392
IdNotaFiscal: 25, 66002624450679758632,66002624, 450679, 758632
IdNotaFiscal: 25, 66002624MULTIG              210033,66002624, MULTIG              , 210033
IdNotaFiscal: 25, 66002624MULTIG              210055,66002624, MULTIG              , 210055
IdNotaFiscal: 25, 66002624MULTIG              107169,66002624, MULTIG              , 107169
IdNotaFiscal: 25, 66002624MULTIG              107,66002624, MULTIG              , 107
IdNotaFiscal: 25, 66002624MULTIG              87590392,66002624, MULTIG              , 87590392
IdNotaFiscal: 25, 66002624MULTIG              758632,66002624, MULTIG              , 758632
IdNotaFiscal: 25, 66002624210033210055,66002624, 210033, 210055
IdNotaFiscal: 25, 66002624210033107169,66002624, 210033, 107169
IdNotaFiscal: 25, 66002624210033107,66002624, 210033, 107
IdNotaFiscal: 25, 6600262421003387590392,66002624, 210033, 87590392
IdNotaFiscal: 25, 66002624210033758632,66002624, 210033, 758632
IdNotaFiscal: 25, 66002624210055107169,66002624, 210055, 107169
IdNotaFiscal: 25, 66002624210055107,66002624, 210055, 107
IdNotaFiscal: 25, 6600262421005587590392,66002624, 210055, 87590392
IdNotaFiscal: 25, 66002624210055758632,66002624, 210055, 758632
IdNotaFiscal: 25, 66002624107169107,66002624, 107169, 107
IdNotaFiscal: 25, 6600262410716987590392,66002624, 107169, 87590392
IdNotaFiscal: 25, 66002624107169758632,66002624, 107169, 758632
IdNotaFiscal: 25, 6600262410787590392,66002624, 107, 87590392
IdNotaFiscal: 25, 66002624107758632,66002624, 107, 758632
IdNotaFiscal: 25, 6600262487590392758632,66002624, 87590392, 758632
IdNotaFiscal: 25, WL57037             50005831484995653,WL57037             , 500058314, 84995653
IdNotaFiscal: 25, WL57037             500058314450679,WL57037             , 500058314, 450679
IdNotaFiscal: 25, WL57037             500058314MULTIG              ,WL57037             , 500058314, MULTIG              
IdNotaFiscal: 25, WL57037             500058314210033,WL57037             , 500058314, 210033
IdNotaFiscal: 25, WL57037             500058314210055,WL57037             , 500058314, 210055
IdNotaFiscal: 25, WL57037             500058314107169,WL57037             , 500058314, 107169
IdNotaFiscal: 25, WL57037             500058314107,WL57037             , 500058314, 107
IdNotaFiscal: 25, WL57037             50005831487590392,WL57037             , 500058314, 87590392
IdNotaFiscal: 25, WL57037             500058314758632,WL57037             , 500058314, 758632
IdNotaFiscal: 25, WL57037             84995653450679,WL57037             , 84995653, 450679
IdNotaFiscal: 25, WL57037             84995653MULTIG              ,WL57037             , 84995653, MULTIG              
IdNotaFiscal: 25, WL57037             84995653210033,WL57037             , 84995653, 210033
IdNotaFiscal: 25, WL57037             84995653210055,WL57037             , 84995653, 210055
IdNotaFiscal: 25, WL57037             84995653107169,WL57037             , 84995653, 107169
IdNotaFiscal: 25, WL57037             84995653107,WL57037             , 84995653, 107
IdNotaFiscal: 25, WL57037             8499565387590392,WL57037             , 84995653, 87590392
IdNotaFiscal: 25, WL57037             84995653758632,WL57037             , 84995653, 758632
IdNotaFiscal: 25, WL57037             450679MULTIG              ,WL57037             , 450679, MULTIG              
IdNotaFiscal: 25, WL57037             450679210033,WL57037             , 450679, 210033
IdNotaFiscal: 25, WL57037             450679210055,WL57037             , 450679, 210055
IdNotaFiscal: 25, WL57037             450679107169,WL57037             , 450679, 107169
IdNotaFiscal: 25, WL57037             450679107,WL57037             , 450679, 107
IdNotaFiscal: 25, WL57037             45067987590392,WL57037             , 450679, 87590392
IdNotaFiscal: 25, WL57037             450679758632,WL57037             , 450679, 758632
IdNotaFiscal: 25, WL57037             MULTIG              210033,WL57037             , MULTIG              , 210033
IdNotaFiscal: 25, WL57037             MULTIG              210055,WL57037             , MULTIG              , 210055
IdNotaFiscal: 25, WL57037             MULTIG              107169,WL57037             , MULTIG              , 107169
IdNotaFiscal: 25, WL57037             MULTIG              107,WL57037             , MULTIG              , 107
IdNotaFiscal: 25, WL57037             MULTIG              87590392,WL57037             , MULTIG              , 87590392
IdNotaFiscal: 25, WL57037             MULTIG              758632,WL57037             , MULTIG              , 758632
IdNotaFiscal: 25, WL57037             210033210055,WL57037             , 210033, 210055
IdNotaFiscal: 25, WL57037             210033107169,WL57037             , 210033, 107169
IdNotaFiscal: 25, WL57037             210033107,WL57037             , 210033, 107
IdNotaFiscal: 25, WL57037             21003387590392,WL57037             , 210033, 87590392
IdNotaFiscal: 25, WL57037             210033758632,WL57037             , 210033, 758632
IdNotaFiscal: 25, WL57037             210055107169,WL57037             , 210055, 107169
IdNotaFiscal: 25, WL57037             210055107,WL57037             , 210055, 107
IdNotaFiscal: 25, WL57037             21005587590392,WL57037             , 210055, 87590392
IdNotaFiscal: 25, WL57037             210055758632,WL57037             , 210055, 758632
IdNotaFiscal: 25, WL57037             107169107,WL57037             , 107169, 107
IdNotaFiscal: 25, WL57037             10716987590392,WL57037             , 107169, 87590392
IdNotaFiscal: 25, WL57037             107169758632,WL57037             , 107169, 758632
IdNotaFiscal: 25, WL57037             10787590392,WL57037             , 107, 87590392
IdNotaFiscal: 25, WL57037             107758632,WL57037             , 107, 758632
IdNotaFiscal: 25, WL57037             87590392758632,WL57037             , 87590392, 758632
IdNotaFiscal: 25, 50005831484995653450679,500058314, 84995653, 450679
IdNotaFiscal: 25, 50005831484995653MULTIG              ,500058314, 84995653, MULTIG              
IdNotaFiscal: 25, 50005831484995653210033,500058314, 84995653, 210033
IdNotaFiscal: 25, 50005831484995653210055,500058314, 84995653, 210055
IdNotaFiscal: 25, 50005831484995653107169,500058314, 84995653, 107169
IdNotaFiscal: 25, 50005831484995653107,500058314, 84995653, 107
IdNotaFiscal: 25, 5000583148499565387590392,500058314, 84995653, 87590392
IdNotaFiscal: 25, 50005831484995653758632,500058314, 84995653, 758632
IdNotaFiscal: 25, 500058314450679MULTIG              ,500058314, 450679, MULTIG              
IdNotaFiscal: 25, 500058314450679210033,500058314, 450679, 210033
IdNotaFiscal: 25, 500058314450679210055,500058314, 450679, 210055
IdNotaFiscal: 25, 500058314450679107169,500058314, 450679, 107169
IdNotaFiscal: 25, 500058314450679107,500058314, 450679, 107
IdNotaFiscal: 25, 50005831445067987590392,500058314, 450679, 87590392
IdNotaFiscal: 25, 500058314450679758632,500058314, 450679, 758632
IdNotaFiscal: 25, 500058314MULTIG              210033,500058314, MULTIG              , 210033
IdNotaFiscal: 25, 500058314MULTIG              210055,500058314, MULTIG              , 210055
IdNotaFiscal: 25, 500058314MULTIG              107169,500058314, MULTIG              , 107169
IdNotaFiscal: 25, 500058314MULTIG              107,500058314, MULTIG              , 107
IdNotaFiscal: 25, 500058314MULTIG              87590392,500058314, MULTIG              , 87590392
IdNotaFiscal: 25, 500058314MULTIG              758632,500058314, MULTIG              , 758632
IdNotaFiscal: 25, 500058314210033210055,500058314, 210033, 210055
IdNotaFiscal: 25, 500058314210033107169,500058314, 210033, 107169
IdNotaFiscal: 25, 500058314210033107,500058314, 210033, 107
IdNotaFiscal: 25, 50005831421003387590392,500058314, 210033, 87590392
IdNotaFiscal: 25, 500058314210033758632,500058314, 210033, 758632
IdNotaFiscal: 25, 500058314210055107169,500058314, 210055, 107169
IdNotaFiscal: 25, 500058314210055107,500058314, 210055, 107
IdNotaFiscal: 25, 50005831421005587590392,500058314, 210055, 87590392
IdNotaFiscal: 25, 500058314210055758632,500058314, 210055, 758632
IdNotaFiscal: 25, 500058314107169107,500058314, 107169, 107
IdNotaFiscal: 25, 50005831410716987590392,500058314, 107169, 87590392
IdNotaFiscal: 25, 500058314107169758632,500058314, 107169, 758632
IdNotaFiscal: 25, 50005831410787590392,500058314, 107, 87590392
IdNotaFiscal: 25, 500058314107758632,500058314, 107, 758632
IdNotaFiscal: 25, 50005831487590392758632,500058314, 87590392, 758632
IdNotaFiscal: 25, 84995653450679MULTIG              ,84995653, 450679, MULTIG              
IdNotaFiscal: 25, 84995653450679210033,84995653, 450679, 210033
IdNotaFiscal: 25, 84995653450679210055,84995653, 450679, 210055
IdNotaFiscal: 25, 84995653450679107169,84995653, 450679, 107169
IdNotaFiscal: 25, 84995653450679107,84995653, 450679, 107
IdNotaFiscal: 25, 8499565345067987590392,84995653, 450679, 87590392
IdNotaFiscal: 25, 84995653450679758632,84995653, 450679, 758632
IdNotaFiscal: 25, 84995653MULTIG              210033,84995653, MULTIG              , 210033
IdNotaFiscal: 25, 84995653MULTIG              210055,84995653, MULTIG              , 210055
IdNotaFiscal: 25, 84995653MULTIG              107169,84995653, MULTIG              , 107169
IdNotaFiscal: 25, 84995653MULTIG              107,84995653, MULTIG              , 107
IdNotaFiscal: 25, 84995653MULTIG              87590392,84995653, MULTIG              , 87590392
IdNotaFiscal: 25, 84995653MULTIG              758632,84995653, MULTIG              , 758632
IdNotaFiscal: 25, 84995653210033210055,84995653, 210033, 210055
IdNotaFiscal: 25, 84995653210033107169,84995653, 210033, 107169
IdNotaFiscal: 25, 84995653210033107,84995653, 210033, 107
IdNotaFiscal: 25, 8499565321003387590392,84995653, 210033, 87590392
IdNotaFiscal: 25, 84995653210033758632,84995653, 210033, 758632
IdNotaFiscal: 25, 84995653210055107169,84995653, 210055, 107169
IdNotaFiscal: 25, 84995653210055107,84995653, 210055, 107
IdNotaFiscal: 25, 8499565321005587590392,84995653, 210055, 87590392
IdNotaFiscal: 25, 84995653210055758632,84995653, 210055, 758632
IdNotaFiscal: 25, 84995653107169107,84995653, 107169, 107
IdNotaFiscal: 25, 8499565310716987590392,84995653, 107169, 87590392
IdNotaFiscal: 25, 84995653107169758632,84995653, 107169, 758632
IdNotaFiscal: 25, 8499565310787590392,84995653, 107, 87590392
IdNotaFiscal: 25, 84995653107758632,84995653, 107, 758632
IdNotaFiscal: 25, 8499565387590392758632,84995653, 87590392, 758632
IdNotaFiscal: 25, 450679MULTIG              210033,450679, MULTIG              , 210033
IdNotaFiscal: 25, 450679MULTIG              210055,450679, MULTIG              , 210055
IdNotaFiscal: 25, 450679MULTIG              107169,450679, MULTIG              , 107169
IdNotaFiscal: 25, 450679MULTIG              107,450679, MULTIG              , 107
IdNotaFiscal: 25, 450679MULTIG              87590392,450679, MULTIG              , 87590392
IdNotaFiscal: 25, 450679MULTIG              758632,450679, MULTIG              , 758632
IdNotaFiscal: 25, 450679210033210055,450679, 210033, 210055
IdNotaFiscal: 25, 450679210033107169,450679, 210033, 107169
IdNotaFiscal: 25, 450679210033107,450679, 210033, 107
IdNotaFiscal: 25, 45067921003387590392,450679, 210033, 87590392
IdNotaFiscal: 25, 450679210033758632,450679, 210033, 758632
IdNotaFiscal: 25, 450679210055107169,450679, 210055, 107169
IdNotaFiscal: 25, 450679210055107,450679, 210055, 107
IdNotaFiscal: 25, 45067921005587590392,450679, 210055, 87590392
IdNotaFiscal: 25, 450679210055758632,450679, 210055, 758632
IdNotaFiscal: 25, 450679107169107,450679, 107169, 107
IdNotaFiscal: 25, 45067910716987590392,450679, 107169, 87590392
IdNotaFiscal: 25, 450679107169758632,450679, 107169, 758632
IdNotaFiscal: 25, 45067910787590392,450679, 107, 87590392
IdNotaFiscal: 25, 450679107758632,450679, 107, 758632
IdNotaFiscal: 25, 45067987590392758632,450679, 87590392, 758632
IdNotaFiscal: 25, MULTIG              210033210055,MULTIG              , 210033, 210055
IdNotaFiscal: 25, MULTIG              210033107169,MULTIG              , 210033, 107169
IdNotaFiscal: 25, MULTIG              210033107,MULTIG              , 210033, 107
IdNotaFiscal: 25, MULTIG              21003387590392,MULTIG              , 210033, 87590392
IdNotaFiscal: 25, MULTIG              210033758632,MULTIG              , 210033, 758632
IdNotaFiscal: 25, MULTIG              210055107169,MULTIG              , 210055, 107169
IdNotaFiscal: 25, MULTIG              210055107,MULTIG              , 210055, 107
IdNotaFiscal: 25, MULTIG              21005587590392,MULTIG              , 210055, 87590392
IdNotaFiscal: 25, MULTIG              210055758632,MULTIG              , 210055, 758632
IdNotaFiscal: 25, MULTIG              107169107,MULTIG              , 107169, 107
IdNotaFiscal: 25, MULTIG              10716987590392,MULTIG              , 107169, 87590392
IdNotaFiscal: 25, MULTIG              107169758632,MULTIG              , 107169, 758632
IdNotaFiscal: 25, MULTIG              10787590392,MULTIG              , 107, 87590392
IdNotaFiscal: 25, MULTIG              107758632,MULTIG              , 107, 758632
IdNotaFiscal: 25, MULTIG              87590392758632,MULTIG              , 87590392, 758632
IdNotaFiscal: 25, 210033210055107169,210033, 210055, 107169
IdNotaFiscal: 25, 210033210055107,210033, 210055, 107
IdNotaFiscal: 25, 21003321005587590392,210033, 210055, 87590392
IdNotaFiscal: 25, 210033210055758632,210033, 210055, 758632
IdNotaFiscal: 25, 210033107169107,210033, 107169, 107
IdNotaFiscal: 25, 21003310716987590392,210033, 107169, 87590392
IdNotaFiscal: 25, 210033107169758632,210033, 107169, 758632
IdNotaFiscal: 25, 21003310787590392,210033, 107, 87590392
IdNotaFiscal: 25, 210033107758632,210033, 107, 758632
IdNotaFiscal: 25, 21003387590392758632,210033, 87590392, 758632
IdNotaFiscal: 25, 210055107169107,210055, 107169, 107
IdNotaFiscal: 25, 21005510716987590392,210055, 107169, 87590392
IdNotaFiscal: 25, 210055107169758632,210055, 107169, 758632
IdNotaFiscal: 25, 21005510787590392,210055, 107, 87590392
IdNotaFiscal: 25, 210055107758632,210055, 107, 758632
IdNotaFiscal: 25, 21005587590392758632,210055, 87590392, 758632
IdNotaFiscal: 25, 10716910787590392,107169, 107, 87590392
IdNotaFiscal: 25, 107169107758632,107169, 107, 758632
IdNotaFiscal: 25, 10716987590392758632,107169, 87590392, 758632
IdNotaFiscal: 25, 10787590392758632,107, 87590392, 758632
